t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318547,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002060,0.000067,0.040379,0.117329,calls/second,milliseconds
1421318552,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002039,0.000062,0.039712,0.116679,calls/second,milliseconds
1421318557,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002018,0.000057,0.039056,0.116033,calls/second,milliseconds
1421318562,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001998,0.000052,0.038410,0.115390,calls/second,milliseconds
1421318567,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001978,0.000048,0.037775,0.114751,calls/second,milliseconds
1421318572,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001959,0.000044,0.037151,0.114115,calls/second,milliseconds
1421318577,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001940,0.000041,0.036537,0.113483,calls/second,milliseconds
1421318582,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001921,0.000037,0.035933,0.112854,calls/second,milliseconds
1421318587,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001903,0.000034,0.035339,0.112229,calls/second,milliseconds
1421318592,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001885,0.000032,0.034755,0.111607,calls/second,milliseconds
1421318597,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001868,0.000029,0.034180,0.110989,calls/second,milliseconds
1421318602,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001850,0.000027,0.033615,0.110374,calls/second,milliseconds
1421318607,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001833,0.000025,0.033060,0.109762,calls/second,milliseconds
1421318612,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001817,0.000023,0.032513,0.109154,calls/second,milliseconds
1421318617,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001800,0.000021,0.031976,0.108549,calls/second,milliseconds
1421318622,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001784,0.000019,0.031447,0.107948,calls/second,milliseconds
1421318627,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001769,0.000018,0.030928,0.107350,calls/second,milliseconds
1421318632,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001753,0.000016,0.030416,0.106755,calls/second,milliseconds
1421318637,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001738,0.000015,0.029914,0.106164,calls/second,milliseconds
1421318642,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001723,0.000014,0.029419,0.105576,calls/second,milliseconds
1421318647,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001708,0.000013,0.028933,0.104991,calls/second,milliseconds
1421318652,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001694,0.000012,0.028455,0.104409,calls/second,milliseconds
1421318657,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001679,0.000011,0.027984,0.103831,calls/second,milliseconds
1421318662,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001665,0.000010,0.027522,0.103255,calls/second,milliseconds
1421318667,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.001652,0.000009,0.027067,0.102683,calls/second,milliseconds
