t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318417,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.738178,0.155200,16.504371,35.923908,calls/second,milliseconds
1421318422,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.728045,0.142791,16.231578,35.724884,calls/second,milliseconds
1421318427,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.718179,0.131374,15.963293,35.526962,calls/second,milliseconds
1421318432,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.707738,0.120870,15.699443,35.330138,calls/second,milliseconds
1421318437,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.699221,0.111206,15.439954,35.134403,calls/second,milliseconds
1421318442,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.689513,0.102314,15.184754,34.939753,calls/second,milliseconds
1421318447,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.681214,0.094133,14.933772,34.746182,calls/second,milliseconds
1421318452,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.672540,0.086607,14.686939,34.553683,calls/second,milliseconds
1421318457,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.664140,0.079682,14.444185,34.362250,calls/second,milliseconds
1421318462,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.655479,0.073311,14.205444,34.171878,calls/second,milliseconds
1421318467,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.647874,0.067450,13.970648,33.982561,calls/second,milliseconds
1421318472,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.640080,0.062057,13.739734,33.794292,calls/second,milliseconds
1421318477,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.632437,0.057095,13.512636,33.607067,calls/second,milliseconds
1421318482,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.625012,0.052530,13.289292,33.420878,calls/second,milliseconds
1421318487,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.617723,0.048330,13.069639,33.235722,calls/second,milliseconds
1421318492,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.610607,0.044466,12.853617,33.051591,calls/second,milliseconds
1421318497,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.603608,0.040910,12.641165,32.868480,calls/second,milliseconds
1421318502,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.596845,0.037639,12.432225,32.686383,calls/second,milliseconds
1421318507,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.590195,0.034630,12.226739,32.505296,calls/second,milliseconds
1421318512,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.583698,0.031861,12.024648,32.325212,calls/second,milliseconds
1421318517,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.577326,0.029313,11.825898,32.146125,calls/second,milliseconds
1421318522,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.571128,0.026970,11.630434,31.968031,calls/second,milliseconds
1421318527,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.565038,0.024813,11.438199,31.790923,calls/second,milliseconds
1421318532,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.559072,0.022829,11.249143,31.614796,calls/second,milliseconds
1421318537,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.553235,0.021004,11.063211,31.439645,calls/second,milliseconds
1421318542,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.547525,0.019325,10.880352,31.265465,calls/second,milliseconds
1421318547,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.541926,0.017780,10.700515,31.092250,calls/second,milliseconds
1421318552,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.536441,0.016358,10.523651,30.919994,calls/second,milliseconds
1421318557,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.531065,0.015050,10.349711,30.748692,calls/second,milliseconds
1421318562,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.525795,0.013847,10.178645,30.578340,calls/second,milliseconds
1421318567,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.520622,0.012740,10.010407,30.408931,calls/second,milliseconds
1421318572,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.515567,0.011721,9.844949,30.240461,calls/second,milliseconds
1421318577,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.510595,0.010784,9.682227,30.072924,calls/second,milliseconds
1421318582,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.505729,0.009922,9.522194,29.906316,calls/second,milliseconds
1421318587,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.500947,0.009128,9.364806,29.740630,calls/second,milliseconds
1421318592,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.496255,0.008398,9.210019,29.575863,calls/second,milliseconds
1421318597,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.491614,0.007727,9.057791,29.412008,calls/second,milliseconds
1421318602,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.487120,0.007109,8.908079,29.249061,calls/second,milliseconds
1421318607,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.482679,0.006541,8.760841,29.087017,calls/second,milliseconds
1421318612,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.478340,0.006018,8.616037,28.925870,calls/second,milliseconds
1421318617,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.474052,0.005537,8.473627,28.765617,calls/second,milliseconds
1421318622,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.469856,0.005094,8.333570,28.606251,calls/second,milliseconds
1421318627,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.465730,0.004687,8.195828,28.447768,calls/second,milliseconds
1421318632,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.461675,0.004312,8.060363,28.290163,calls/second,milliseconds
1421318637,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.457689,0.003967,7.927137,28.133431,calls/second,milliseconds
1421318642,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.453753,0.003650,7.796113,27.977567,calls/second,milliseconds
1421318647,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.449917,0.003358,7.667254,27.822567,calls/second,milliseconds
1421318652,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.446119,0.003090,7.540526,27.668426,calls/second,milliseconds
1421318657,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.442406,0.002843,7.415892,27.515139,calls/second,milliseconds
1421318662,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.438743,0.002615,7.293318,27.362701,calls/second,milliseconds
1421318667,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.435141,0.002406,7.172770,27.211107,calls/second,milliseconds
1421318672,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.431577,0.002214,7.054215,27.060354,calls/second,milliseconds
1421318677,265,0.097201,0.005242,0.000963,0.008393,0.003850,0.005293,0.008180,0.029488,0.063864,0.097201,0.428113,0.002037,6.937619,26.910435,calls/second,milliseconds
