t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318377,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.832986,0.302288,18.858403,37.556538,calls/second,milliseconds
1421318382,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.820113,0.278118,18.546701,37.348469,calls/second,milliseconds
1421318387,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.807626,0.255881,18.240151,37.141553,calls/second,milliseconds
1421318392,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.795483,0.235422,17.938668,36.935783,calls/second,milliseconds
1421318397,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.783681,0.216599,17.642167,36.731153,calls/second,milliseconds
1421318402,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.772264,0.199281,17.350568,36.527657,calls/second,milliseconds
1421318407,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.761135,0.183347,17.063788,36.325288,calls/second,milliseconds
1421318412,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.750407,0.168687,16.781749,36.124040,calls/second,milliseconds
1421318417,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.739973,0.155200,16.504371,35.923908,calls/second,milliseconds
1421318422,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.729788,0.142791,16.231578,35.724884,calls/second,milliseconds
1421318427,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.719875,0.131374,15.963293,35.526962,calls/second,milliseconds
1421318432,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.710062,0.120870,15.699443,35.330138,calls/second,milliseconds
1421318437,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.700838,0.111206,15.439954,35.134403,calls/second,milliseconds
1421318442,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.691661,0.102314,15.184754,34.939753,calls/second,milliseconds
1421318447,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.682767,0.094133,14.933772,34.746182,calls/second,milliseconds
1421318452,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.674067,0.086607,14.686939,34.553683,calls/second,milliseconds
1421318457,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.665628,0.079682,14.444185,34.362250,calls/second,milliseconds
1421318462,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.657372,0.073311,14.205444,34.171878,calls/second,milliseconds
1421318467,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.649292,0.067450,13.970648,33.982561,calls/second,milliseconds
1421318472,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.641439,0.062057,13.739734,33.794292,calls/second,milliseconds
1421318477,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.633756,0.057095,13.512636,33.607067,calls/second,milliseconds
1421318482,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.626300,0.052530,13.289292,33.420878,calls/second,milliseconds
1421318487,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.618982,0.048330,13.069639,33.235722,calls/second,milliseconds
1421318492,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.611842,0.044466,12.853617,33.051591,calls/second,milliseconds
1421318497,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.604822,0.040910,12.641165,32.868480,calls/second,milliseconds
1421318502,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.598026,0.037639,12.432225,32.686383,calls/second,milliseconds
1421318507,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.591351,0.034630,12.226739,32.505296,calls/second,milliseconds
1421318512,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.584826,0.031861,12.024648,32.325212,calls/second,milliseconds
1421318517,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.578428,0.029313,11.825898,32.146125,calls/second,milliseconds
1421318522,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,0.572206,0.026970,11.630434,31.968031,calls/second,milliseconds
